ROW_ID,ICD9_CODE,SHORT_TITLE,LONG_TITLE
2494,2243,BENIGN NEO CONJUNCTIVA,Benign neoplasm of conjunctiva
2495,2244,BENIGN NEOPLASM CORNEA,Benign neoplasm of cornea
2496,2245,BENIGN NEOPLASM RETINA,Benign neoplasm of retina
2497,2246,BENIGN NEOPLASM CHOROID,Benign neoplasm of choroid
2498,2247,BEN NEO LACRIMAL DUCT,Benign neoplasm of lacrimal duct
2499,2248,BENIGN NEOPLASM EYE NEC,Benign neoplasm of other specified parts of eye
2500,2249,BENIGN NEOPLASM EYE NOS,"Benign neoplasm of eye, part unspecified"
2501,2250,BENIGN NEOPLASM BRAIN,Benign neoplasm of brain
2502,2251,BENIGN NEO CRANIAL NERVE,Benign neoplasm of cranial nerves
2503,2252,BEN NEO CEREBR MENINGES,Benign neoplasm of cerebral meninges
2504,2253,BENIGN NEO SPINAL CORD,Benign neoplasm of spinal cord
2505,2254,BEN NEO SPINAL MENINGES,Benign neoplasm of spinal meninges
2506,2258,BENIGN NEO NERV SYS NEC,Benign neoplasm of other specified sites of nervous system
2507,2259,BENIGN NEO NERV SYS NOS,"Benign neoplasm of nervous system, part unspecified"
2508,226,BENIGN NEOPLASM THYROID,Benign neoplasm of thyroid glands
2509,2270,BENIGN NEOPLASM ADRENAL,Benign neoplasm of adrenal gland
2510,2271,BENIGN NEO PARATHYROID,Benign neoplasm of parathyroid gland
2511,2273,BENIGN NEO PITUITARY,Benign neoplasm of pituitary gland and craniopharyngeal duct
2512,2274,BEN NEOPL PINEAL GLAND,Benign neoplasm of pineal gland
2513,2275,BENIGN NEO CAROTID BODY,Benign neoplasm of carotid body
2514,2276,BEN NEO PARAGANGLIA NEC,Benign neoplasm of aortic body and other paraganglia
2792,34710,NARCLPSY W/O CAT OTH DIS,"Narcolepsy in conditions classified elsewhere, without cataplexy"
2793,34711,NARCOLEPSY W CAT OTH DIS,"Narcolepsy in conditions classified elsewhere, with cataplexy"
2794,3480,CEREBRAL CYSTS,Cerebral cysts
2795,3481,ANOXIC BRAIN DAMAGE,Anoxic brain damage
2796,3482,PSEUDOTUMOR CEREBRI,Benign intracranial hypertension
2797,34830,ENCEPHALOPATHY NOS,"Encephalopathy, unspecified"
2798,34831,METABOLIC ENCEPHALOPATHY,Metabolic encephalopathy
2799,34839,ENCEPHALOPATHY NEC,Other encephalopathy
2800,3484,COMPRESSION OF BRAIN,Compression of brain
2801,3485,CEREBRAL EDEMA,Cerebral edema
2802,34881,TEMPORAL SCLEROSIS,Temporal sclerosis
2803,34882,BRAIN DEATH,Brain death
2804,34889,BRAIN CONDITIONS NEC,Other conditions of brain
2805,3489,BRAIN CONDITION NOS,Unspecified condition of brain
2806,3490,LUMBAR PUNCTURE REACTION,Reaction to spinal or lumbar puncture
2807,3491,COMPLICATION CNS DEVICE,Nervous system complications from surgically implanted device
2808,3492,DISORDER OF MENINGES NEC,"Disorders of meninges, not elsewhere classified"
2809,34931,ACCID PUNC/OP LAC DURA,Accidental puncture or laceration of dura during a procedure
2810,34939,DURAL TEAR NEC,Other dural tear
2811,34981,CEREBROSPINAL RHINORRHEA,Cerebrospinal fluid rhinorrhea
2812,34982,TOXIC ENCEPHALOPATHY,Toxic encephalopathy
2813,34989,CNS DISORDER NEC,Other specified disorders of nervous system
2814,3499,CNS DISORDER NOS,Unspecified disorders of nervous system
2815,3501,TRIGEMINAL NEURALGIA,Trigeminal neuralgia
2816,3502,ATYPICAL FACE PAIN,Atypical face pain
2817,3508,TRIGEMINAL NERVE DIS NEC,Other specified trigeminal nerve disorders
2818,3509,TRIGEMINAL NERVE DIS NOS,"Trigeminal nerve disorder, unspecified"
2819,3510,BELL'S PALSY,Bell's palsy
2820,3511,GENICULATE GANGLIONITIS,Geniculate ganglionitis
2821,3518,FACIAL NERVE DIS NEC,Other facial nerve disorders
2822,3519,FACIAL NERVE DIS NOS,"Facial nerve disorder, unspecified"
2823,3520,OLFACTORY NERVE DISORDER,Disorders of olfactory (1st) nerve
2824,3521,GLOSSOPHARYNG NEURALGIA,Glossopharyngeal neuralgia
2825,3522,GLOSSOPHAR NERVE DIS NEC,Other disorders of glossopharyngeal [9th] nerve
2826,34441,MONPLGA UPR LMB DMNT SDE,Monoplegia of upper limb affecting dominant side
2827,34442,MNPLG UPR LMB NONDMNT SD,Monoplegia of upper limb affecting nondominant sde
2828,3445,MONOPLEGIA NOS,Unspecified monoplegia
2829,34460,CAUDA EQUINA SYND NOS,Cauda equina syndrome without mention of neurogenic bladder
2830,34461,NEUROGENIC BLADDER,Cauda equina syndrome with neurogenic bladder
2831,34481,LOCKED-IN STATE,Locked-in state
2832,34489,OTH SPCF PARALYTIC SYND,Other specified paralytic syndrome
2833,3449,PARALYSIS NOS,"Paralysis, unspecified"
2834,34500,GEN NONCV EP W/O INTR EP,"Generalized nonconvulsive epilepsy, without mention of intractable epilepsy"
2835,34501,GEN NONCONV EP W INTR EP,"Generalized nonconvulsive epilepsy, with intractable epilepsy"
2836,34510,GEN CNV EPIL W/O INTR EP,"Generalized convulsive epilepsy, without mention of intractable epilepsy"
2837,34511,GEN CNV EPIL W INTR EPIL,"Generalized convulsive epilepsy, with intractable epilepsy"
2838,3452,PETIT MAL STATUS,Petit mal status
2839,3453,GRAND MAL STATUS,Grand mal status
2840,34540,PSYMOTR EPIL W/O INT EPI,"Localization-related (focal) (partial) epilepsy and epileptic syndromes with complex partial seizures, without mention of intractable epilepsy"
2841,34541,PSYMOTR EPIL W INTR EPIL,"Localization-related (focal) (partial) epilepsy and epileptic syndromes with complex partial seizures, with intractable epilepsy"
2842,34550,PART EPIL W/O INTR EPIL,"Localization-related (focal) (partial) epilepsy and epileptic syndromes with simple partial seizures, without mention of intractable epilepsy"
2843,34551,PART EPIL W INTR EPIL,"Localization-related (focal) (partial) epilepsy and epileptic syndromes with simple partial seizures, with intractable epilepsy"
2844,34560,INF SPASM W/O INTR EPIL,"Infantile spasms, without mention of intractable epilepsy"
2845,34561,INF SPASM W INTRACT EPIL,"Infantile spasms, with intractable epilepsy"
2846,34570,EPIL PAR CONT W/O INT EP,"Epilepsia partialis continua, without mention of intractable epilepsy"
2847,34571,EPIL PAR CONT W INTR EPI,"Epilepsia partialis continua, with intractable epilepsy"
2848,34580,EPILEP NEC W/O INTR EPIL,"Other forms of epilepsy and recurrent seizures, without mention of intractable epilepsy"
2849,34581,EPILEPSY NEC W INTR EPIL,"Other forms of epilepsy and recurrent seizures, with intractable epilepsy"
2850,34590,EPILEP NOS W/O INTR EPIL,"Epilepsy, unspecified, without mention of intractable epilepsy"
2851,34591,EPILEPSY NOS W INTR EPIL,"Epilepsy, unspecified, with intractable epilepsy"
2852,34600,MGRN W AURA WO NTRC MGRN,"Migraine with aura, without mention of intractable migraine without mention of status migrainosus"
2853,34601,MGRN W AURA W NTRC MGRN,"Migraine with aura, with intractable migraine, so stated, without mention of status migrainosus"
2854,34602,MGRN W AUR WO NTRC MGRN,"Migraine with aura, without mention of intractable migraine with status migrainosus"
2855,34603,MGRN W AURA W NTRC MGRN,"Migraine with aura, with intractable migraine, so stated, with status migrainosus"
2856,34610,MGRN WO AURA WO NTRC MGR,"Migraine without aura, without mention of intractable migraine without mention of status migrainosus"
2857,34611,MGRN WO AURA W NTRC MGRN,"Migraine without aura, with intractable migraine, so stated, without mention of status migrainosus"
2858,34612,MGRN WO AURA WO NTRC MGR,"Migraine without aura, without mention of intractable migraine with status migrainosus"
2859,34613,MGRN WO AURA W NTRC MGRN,"Migraine without aura, with intractable migraine, so stated, with status migrainosus"
2860,34620,VRNT MGRN WO NTR MGR NEC,"Variants of migraine, not elsewhere classified, without mention of intractable migraine without mention of status migrainosus"
2861,34621,VRNT MGRN W NTRC MGR NEC,"Variants of migraine, not elsewhere classified, with intractable migraine, so stated, without mention of status migrainosus"
2862,34622,VAR MGR NEC WO NTC MGR,"Variants of migraine, not elsewhere classified, without mention of intractable migraine with status migrainosus"
2863,34623,VAR MGRN NEC W NTRC MGR,"Variants of migraine, not elsewhere classified, with intractable migraine, so stated, with status migrainosus"
2864,34630,HMPLG MGR WO NTRC WO ST,"Hemiplegic migraine, without mention of intractable migraine without mention of status migrainosus"
2865,34631,HMPLG MGRN W NTRC WO ST,"Hemiplegic migraine, with intractable migraine, so stated, without mention of status migrainosus"
2866,34632,HEMPLG MGR WO NTRC W ST,"Hemiplegic migraine, without mention of intractable migraine with status migrainosus"
2867,34633,HMPLG MGRN W NTRC W ST,"Hemiplegic migraine, with intractable migraine, so stated, with status migrainosus"
2868,34640,MENST MGR WO NTRC WO ST,"Menstrual migraine, without mention of intractable migraine without mention of status migrainosus"
2869,34641,MENSTL MGRN W NTRC WO ST,"Menstrual migraine, with intractable migraine, so stated, without mention of status migrainosus"
2870,34642,MENSTL MGR WO NTRC W ST,"Menstrual migraine, without mention of intractable migraine with status migrainosus"
2871,34643,MENSTL MGRN W NTRC W ST,"Menstrual migraine, with intractable migraine, so stated, with status migrainosus"
2872,34650,PRST AURA WO INF/NTR/ST,"Persistent migraine aura without cerebral infarction, without mention of intractable migraine without mention of status migrainosus"
2873,34651,PRS ARA W NTR WO INF/ST,"Persistent migraine aura without cerebral infarction, with intractable migraine, so stated, without mention of status migrainosus"
2874,34652,PRS ARA WO INF/NTR W ST,"Persistent migraine aura without cerebral infarction, without mention of intractable migraine with status migrainosus"
2875,34653,PRS ARA WO INF W NTR/ST,"Persistent migraine aura without cerebral infarction, with intractable migraine, so stated, with status migrainosus"
2876,34660,PRS ARA W INF WO NTR/ST,"Persistent migraine aura with cerebral infarction, without mention of intractable migraine without mention of status migrainosus"
2877,34661,PRS ARA W/INF/NTR WO ST,"Persistent migraine aura with cerebral infarction, with intractable migraine, so stated, without mention of status migrainosus"
2878,34662,PRS ARA WO NTR W INF/ST,"Persistent migraine aura with cerebral infarction, without mention of intractable migraine with status migrainosus"
2879,34663,PRST ARA W INF W NTR/ST,"Persistent migraine aura with cerebral infarction, with intractable migraine, so stated, with status migrainosus"
2880,30461,DRUG DEPEND NEC-CONTIN,"Other specified drug dependence, continuous"
2881,30462,DRUG DEPEND NEC-EPISODIC,"Other specified drug dependence, episodic"
2882,30463,DRUG DEPEND NEC-IN REM,"Other specified drug dependence, in remission"
2883,30470,OPIOID/OTHER DEP-UNSPEC,"Combinations of opioid type drug with any other drug dependence, unspecified"
2884,30471,OPIOID/OTHER DEP-CONTIN,"Combinations of opioid type drug with any other drug dependence, continuous"
2885,30472,OPIOID/OTHER DEP-EPISOD,"Combinations of opioid type drug with any other drug dependence, episodic"
2886,30473,OPIOID/OTHER DEP-REMISS,"Combinations of opioid type drug with any other drug dependence, in remission"
2887,30480,COMB DRUG DEP NEC-UNSPEC,"Combinations of drug dependence excluding opioid type drug, unspecified"
2888,30481,COMB DRUG DEP NEC-CONTIN,"Combinations of drug dependence excluding opioid type drug, continuous"
2889,30482,COMB DRUG DEP NEC-EPISOD,"Combinations of drug dependence excluding opioid type drug, episodic"
2890,30483,COMB DRUG DEP NEC-REMISS,"Combinations of drug dependence excluding opioid type drug, in remission"
2891,30490,DRUG DEPEND NOS-UNSPEC,"Unspecified drug dependence, unspecified"
2892,30491,DRUG DEPEND NOS-CONTIN,"Unspecified drug dependence, continuous"
2893,30492,DRUG DEPEND NOS-EPISODIC,"Unspecified drug dependence, episodic"
2894,30493,DRUG DEPEND NOS-REMISS,"Unspecified drug dependence, in remission"
2895,30500,ALCOHOL ABUSE-UNSPEC,"Alcohol abuse, unspecified"
2896,30501,ALCOHOL ABUSE-CONTINUOUS,"Alcohol abuse, continuous"
2897,30502,ALCOHOL ABUSE-EPISODIC,"Alcohol abuse, episodic"
2898,30503,ALCOHOL ABUSE-IN REMISS,"Alcohol abuse, in remission"
2899,3051,TOBACCO USE DISORDER,Tobacco use disorder
2900,30520,CANNABIS ABUSE-UNSPEC,"Cannabis abuse, unspecified"
2901,30521,CANNABIS ABUSE-CONTIN,"Cannabis abuse, continuous"
2902,30522,CANNABIS ABUSE-EPISODIC,"Cannabis abuse, episodic"
2903,30523,CANNABIS ABUSE-IN REMISS,"Cannabis abuse, in remission"
2904,30530,HALLUCINOG ABUSE-UNSPEC,"Hallucinogen abuse, unspecified"
2905,30531,HALLUCINOG ABUSE-CONTIN,"Hallucinogen abuse, continuous"
2906,30532,HALLUCINOG ABUSE-EPISOD,"Hallucinogen abuse, episodic"
2907,30533,HALLUCINOG ABUSE-REMISS,"Hallucinogen abuse, in remission"
2908,30540,"SED,HYP,ANXIOLYTC AB-NOS","Sedative, hypnotic or anxiolytic abuse, unspecified"
2909,30541,"SED,HYP,ANXIOLYTC AB-CON","Sedative, hypnotic or anxiolytic abuse, continuous"
2910,30542,"SED,HYP,ANXIOLYTC AB-EPI","Sedative, hypnotic or anxiolytic abuse, episodic"
2911,30543,"SED,HYP,ANXIOLYTC AB-REM","Sedative, hypnotic or anxiolytic abuse, in remission"
2912,30550,OPIOID ABUSE-UNSPEC,"Opioid abuse, unspecified"
2913,30551,OPIOID ABUSE-CONTINUOUS,"Opioid abuse, continuous"
2914,30552,OPIOID ABUSE-EPISODIC,"Opioid abuse, episodic"
2915,30553,OPIOID ABUSE-IN REMISS,"Opioid abuse, in remission"
2916,30560,COCAINE ABUSE-UNSPEC,"Cocaine abuse, unspecified"
2917,30561,COCAINE ABUSE-CONTINUOUS,"Cocaine abuse, continuous"
2918,30562,COCAINE ABUSE-EPISODIC,"Cocaine abuse, episodic"
2919,30563,COCAINE ABUSE-IN REMISS,"Cocaine abuse, in remission"
2920,30570,AMPHETAMINE ABUSE-UNSPEC,"Amphetamine or related acting sympathomimetic abuse, unspecified"
2921,30571,AMPHETAMINE ABUSE-CONTIN,"Amphetamine or related acting sympathomimetic abuse, continuous"
2922,30572,AMPHETAMINE ABUSE-EPISOD,"Amphetamine or related acting sympathomimetic abuse, episodic"
2923,30573,AMPHETAMINE ABUSE-REMISS,"Amphetamine or related acting sympathomimetic abuse, in remission"
2924,30580,ANTIDEPRESS ABUSE-UNSPEC,"Antidepressant type abuse, unspecified"
2925,30581,ANTIDEPRESS ABUSE-CONTIN,"Antidepressant type abuse, continuous"
2926,30582,ANTIDEPRESS ABUSE-EPISOD,"Antidepressant type abuse, episodic"
2927,30583,ANTIDEPRESS ABUSE-REMISS,"Antidepressant type abuse, in remission"
2928,30590,DRUG ABUSE NEC-UNSPEC,"Other, mixed, or unspecified drug abuse, unspecified"
2929,30591,DRUG ABUSE NEC-CONTIN,"Other, mixed, or unspecified drug abuse, continuous"
2930,30592,DRUG ABUSE NEC-EPISODIC,"Other, mixed, or unspecified drug abuse, episodic"
2931,30593,DRUG ABUSE NEC-IN REMISS,"Other, mixed, or unspecified drug abuse, in remission"
2932,3060,PSYCHOGEN MUSCULSKEL DIS,Musculoskeletal malfunction arising from mental factors
2933,3061,PSYCHOGENIC RESPIR DIS,Respiratory malfunction arising from mental factors
2934,3062,PSYCHOGEN CARDIOVASC DIS,Cardiovascular malfunction arising from mental factors
2935,3063,PSYCHOGENIC SKIN DISEASE,Skin disorder arising from mental factors
2936,3064,PSYCHOGENIC GI DISEASE,Gastrointestinal malfunction arising from mental factors
2937,30650,PSYCHOGENIC GU DIS NOS,"Psychogenic genitourinary malfunction, unspecified"
2938,30651,PSYCHOGENIC VAGINISMUS,Psychogenic vaginismus
2939,30652,PSYCHOGENIC DYSMENORRHEA,Psychogenic dysmenorrhea
2940,30653,PSYCHOGENIC DYSURIA,Psychogenic dysuria
2941,30659,PSYCHOGENIC GU DIS NEC,Other genitourinary malfunction arising from mental factors
2942,3066,PSYCHOGEN ENDOCRINE DIS,Endocrine disorder arising from mental factors
2943,3067,PSYCHOGENIC SENSORY DIS,Disorder of organs of special sense arising from mental factors
2944,3068,PSYCHOGENIC DISORDER NEC,Other specified psychophysiological malfunction
2945,3069,PSYCHOGENIC DISORDER NOS,Unspecified psychophysiological malfunction
2946,3070,ADULT ONSET FLNCY DISORD,Adult onset fluency disorder
2947,3071,ANOREXIA NERVOSA,Anorexia nervosa
2948,30720,TIC DISORDER NOS,"Tic disorder, unspecified"
2949,30721,TRANSIENT TIC DISORDER,Transient tic disorder
2950,30722,CHR MOTOR/VOCAL TIC DIS,Chronic motor or vocal tic disorder
2951,30723,TOURETTE'S DISORDER,Tourette's disorder
2952,3073,STEREOTYPIC MOVEMENT DIS,Stereotypic movement disorder
2953,30740,NONORGANIC SLEEP DIS NOS,"Nonorganic sleep disorder, unspecified"
2954,30741,TRANSIENT INSOMNIA,Transient disorder of initiating or maintaining sleep
2955,30742,PERSISTENT INSOMNIA,Persistent disorder of initiating or maintaining sleep
2956,30743,TRANSIENT HYPERSOMNIA,Transient disorder of initiating or maintaining wakefulness
2957,30744,PERSISTENT HYPERSOMNIA,Persistent disorder of initiating or maintaining wakefulness
2958,30745,NONORGANIC CIRCADIAN RHY,Circadian rhythm sleep disorder of nonorganic origin
2959,30746,SLEEP AROUSAL DISORDER,Sleep arousal disorder
2960,30747,SLEEP STAGE DYSFUNC NEC,Other dysfunctions of sleep stages or arousal from sleep
2961,30748,REPETIT SLEEP INTRUSION,Repetitive intrusions of sleep
2962,30749,NONORGANIC SLEEP DIS NEC,Other specific disorders of sleep of nonorganic origin
2963,30750,EATING DISORDER NOS,"Eating disorder, unspecified"
2964,30751,BULIMIA NERVOSA,Bulimia nervosa
2965,30752,PICA,Pica
2966,30753,RUMINATION DISORDER,Rumination disorder
2967,30754,PSYCHOGENIC VOMITING,Psychogenic vomiting
2968,30759,EATING DISORDER NEC,Other disorders of eating
2969,3076,ENURESIS,Enuresis
2970,3077,ENCOPRESIS,Encopresis
2971,30780,PSYCHOGENIC PAIN NOS,"Psychogenic pain, site unspecified"
2972,30781,TENSION HEADACHE,Tension headache
2973,30789,PSYCHOGENIC PAIN NEC,Other pain disorders related to psychological factors
2974,3079,SPECIAL SYMPTOM NEC/NOS,"Other and unspecified special symptoms or syndromes, not elsewhere classified"
2975,3080,"STRESS REACT, EMOTIONAL",Predominant disturbance of emotions
2976,3081,"STRESS REACTION, FUGUE",Predominant disturbance of consciousness
2977,3082,"STRESS REACT, PSYCHOMOT",Predominant psychomotor disturbance
2978,3083,ACUTE STRESS REACT NEC,Other acute reactions to stress
2979,3084,"STRESS REACT, MIXED DIS",Mixed disorders as reaction to stress
2980,3089,ACUTE STRESS REACT NOS,Unspecified acute reaction to stress
2981,3090,ADJUSTMNT DIS W DEPRESSN,Adjustment disorder with depressed mood
2982,3091,PROLONG DEPRESSIVE REACT,Prolonged depressive reaction
2983,30921,SEPARATION ANXIETY,Separation anxiety disorder
2984,30922,EMANCIPATION DISORDER,Emancipation disorder of adolescence and early adult life
2985,30923,ACADEMIC/WORK INHIBITION,Specific academic or work inhibition
2986,30924,ADJUSTMENT DIS W ANXIETY,Adjustment disorder with anxiety
2987,30928,ADJUST DIS W ANXIETY/DEP,Adjustment disorder with mixed anxiety and depressed mood
2988,30929,ADJ REACT-EMOTION NEC,Other adjustment reactions with predominant disturbance of other emotions
2989,3093,ADJUST DISOR/DIS CONDUCT,Adjustment disorder with disturbance of conduct
2990,3094,ADJ DIS-EMOTION/CONDUCT,Adjustment disorder with mixed disturbance of emotions and conduct
2991,30981,POSTTRAUMATIC STRESS DIS,Posttraumatic stress disorder
2992,30982,ADJUST REACT-PHYS SYMPT,Adjustment reaction with physical symptoms
2993,30983,ADJUST REACT-WITHDRAWAL,Adjustment reaction with withdrawal
2994,30989,ADJUSTMENT REACTION NEC,Other specified adjustment reactions
2995,3099,ADJUSTMENT REACTION NOS,Unspecified adjustment reaction
2996,3100,FRONTAL LOBE SYNDROME,Frontal lobe syndrome
2997,3101,PERSONALITY CHG OTH DIS,Personality change due to conditions classified elsewhere
2998,3102,POSTCONCUSSION SYNDROME,Postconcussion syndrome
2999,31081,PSEUDOBULBAR AFFECT,Pseudobulbar affect
3000,31089,NONPSYCH MNTL DISORD NEC,Other specified nonpsychotic mental disorders following organic brain damage
3001,3109,NONPSYCHOT BRAIN SYN NOS,Unspecified nonpsychotic mental disorder following organic brain damage
